/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8423	Jacques Joseph Charles Villeneuve	is	a Canadian musician	0	4	6	7	7	10	0.843908541236736	Jacques Joseph Charles Villeneuve , , is a Canadian musician and former automobile racing driver .	NNP NNP NNP NNP , , VBZ DT JJ NN CC JJ NN VBG NN .	B-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP O	jacques joseph charles villeneuve	be	a canadian musician
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8604	Jacques Villeneuve	was one of	several celebrity Canadians	0	2	2	5	5	8	0.7157125830189458	Jacques Villeneuve was one of several celebrity Canadians who carried the Olympic flag into Vancouver Olympic Stadium during the Opening Ceremony of the 21st Winter Olympic Games .	NNP NNP VBD CD IN JJ NN NNS WP VBD DT JJ NN IN NNP NNP NNP IN DT NNP NN IN DT JJ NNP NNP NNPS .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	jacques villeneuve	be one of	several celebrity canadians
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8604	one of several celebrity Canadians	carried the Olympic flag into	Vancouver Olympic Stadium	3	8	9	14	14	17	0.8851726338641401	Jacques Villeneuve was one of several celebrity Canadians who carried the Olympic flag into Vancouver Olympic Stadium during the Opening Ceremony of the 21st Winter Olympic Games .	NNP NNP VBD CD IN JJ NN NNS WP VBD DT JJ NN IN NNP NNP NNP IN DT NNP NN IN DT JJ NNP NNP NNPS .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	# of several celebrity canadians	carry flag into	vancouver olympic stadium
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8605	He	also carried	the Olympic torch	0	1	1	3	3	6	0.999999999719891	He also carried the Olympic torch .	PRP RB VBD DT NNP NN .	B-NP B-ADVP B-VP B-NP I-NP I-NP O	he	carry	the olympic torch
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8606	Villeneuve	joined	the inaugural i1 Super Series	7	8	8	9	9	14	0.9059944442645228	In the last quarter of 2011 , Villeneuve joined the inaugural i1 Super Series as an International class driver .	IN DT JJ NN IN CD , NNP VBD DT JJ NN NNP NNP IN DT NNP NN NN .	B-PP B-NP I-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O	villeneuve	join	the inaugural i1 super series
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8607	Jacques Villeneuve	uses	a yellow helmet	0	2	2	3	3	6	0.9669114918607485	Jacques Villeneuve uses a yellow helmet , with the upper part blue , and pink , red and green lines .	NNP NNP VBZ DT JJ NN , IN DT JJ NN JJ , CC JJ , JJ CC JJ NNS .	B-NP I-NP B-VP B-NP I-NP I-NP O B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP I-NP I-NP O	jacques villeneuve	use	a yellow helmet
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8608	Villeneuve	apparently designed	his helmet	0	1	1	3	3	5	0.8977475065447497	Villeneuve apparently designed his helmet while doodling on a drawing pad .	NNP RB VBD PRP$ NN IN VBG IN DT NN NN .	B-NP B-ADVP B-VP B-NP I-NP B-SBAR B-VP B-PP B-NP I-NP I-NP O	villeneuve	design	his helmet
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8609	The pink line	forms	a ' V	0	3	3	4	4	7	0.9073284962233563	The pink line forms a ' V ' on each side , which Villeneuve has been quoted as saying was 'unintentional ' .	DT JJ NN VBZ DT '' NNP '' IN DT NN , WDT NNP VBZ VBN VBN IN VBG VBD JJ '' .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-PP B-NP I-NP O B-NP B-NP B-VP I-VP I-VP B-PP B-NP B-VP B-ADJP O O	the pink line	form	a v
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8610	the colors of the helmet	were based on	the shirt of his mother Joann	3	8	8	11	11	17	0.9990449005322745	Some say that the colors of the helmet were based on the shirt of his mother Joann .	DT VBP IN DT NNS IN DT NN VBD VBN IN DT NN IN PRP$ NN NNP .	B-NP B-VP B-SBAR B-NP I-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O	the colors of the helmet	base on	the shirt of his mother joann
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8611	he	started writing	his lyrics	1	2	2	4	4	6	0.1417959216024028	Though he started writing his lyrics during his lower league days in Japan , it was not until 2006 that he released his first commercial single " Accepterais-tu" , a French song with lyrics that fit well with his present personal status—asking his loved one to marry him .	IN PRP VBD VBG PRP$ NNS IN PRP$ JJR NN NNS IN NNP , PRP VBD RB IN CD IN PRP VBD PRP$ JJ JJ JJ `` NNP , DT JJ NN IN NNS WDT VBP RB IN PRP$ JJ JJ NN PRP$ VBD CD TO VB PRP .	B-SBAR B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP O B-PP B-NP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-NP B-VP I-VP B-NP O	he	start write	his lyrics
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8611	it	was not until	2006	14	15	15	18	18	19	0.005669763606933745	Though he started writing his lyrics during his lower league days in Japan , it was not until 2006 that he released his first commercial single " Accepterais-tu" , a French song with lyrics that fit well with his present personal status—asking his loved one to marry him .	IN PRP VBD VBG PRP$ NNS IN PRP$ JJR NN NNS IN NNP , PRP VBD RB IN CD IN PRP VBD PRP$ JJ JJ JJ `` NNP , DT JJ NN IN NNS WDT VBP RB IN PRP$ JJ JJ NN PRP$ VBD CD TO VB PRP .	B-SBAR B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP O B-PP B-NP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-NP B-VP I-VP B-NP O	it	be until	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8611	he	released	his first commercial single " Accepterais-tu"	20	21	21	22	22	28	0.08318834077223729	Though he started writing his lyrics during his lower league days in Japan , it was not until 2006 that he released his first commercial single " Accepterais-tu" , a French song with lyrics that fit well with his present personal status—asking his loved one to marry him .	IN PRP VBD VBG PRP$ NNS IN PRP$ JJR NN NNS IN NNP , PRP VBD RB IN CD IN PRP VBD PRP$ JJ JJ JJ `` NNP , DT JJ NN IN NNS WDT VBP RB IN PRP$ JJ JJ NN PRP$ VBD CD TO VB PRP .	B-SBAR B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP O B-PP B-NP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-NP B-VP I-VP B-NP O	he	release	his first commercial single accepterais-tu"
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8611	lyrics	fit well with	his present personal status—asking	33	34	35	38	38	42	0.01270405926752663	Though he started writing his lyrics during his lower league days in Japan , it was not until 2006 that he released his first commercial single " Accepterais-tu" , a French song with lyrics that fit well with his present personal status—asking his loved one to marry him .	IN PRP VBD VBG PRP$ NNS IN PRP$ JJR NN NNS IN NNP , PRP VBD RB IN CD IN PRP VBD PRP$ JJ JJ JJ `` NNP , DT JJ NN IN NNS WDT VBP RB IN PRP$ JJ JJ NN PRP$ VBD CD TO VB PRP .	B-SBAR B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP O B-PP B-NP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-NP B-VP I-VP B-NP O	lyrics	fit with	his present personal status⊔asking
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8611	his	loved	one	42	43	43	44	44	45	0.005243666668368681	Though he started writing his lyrics during his lower league days in Japan , it was not until 2006 that he released his first commercial single " Accepterais-tu" , a French song with lyrics that fit well with his present personal status—asking his loved one to marry him .	IN PRP VBD VBG PRP$ NNS IN PRP$ JJR NN NNS IN NNP , PRP VBD RB IN CD IN PRP VBD PRP$ JJ JJ JJ `` NNP , DT JJ NN IN NNS WDT VBP RB IN PRP$ JJ JJ NN PRP$ VBD CD TO VB PRP .	B-SBAR B-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP O B-PP B-NP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-ADVP B-PP B-NP I-NP I-NP I-NP B-NP B-VP B-NP B-VP I-VP B-NP O	his	love	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8612	Villeneuve	released	his first album	6	7	7	8	8	11	0.26925913917005684	On February 19 , 2007 , Villeneuve released his first album entitled Private Paradise .	IN NNP CD , CD , NNP VBD PRP$ JJ NN VBN JJ NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-VP B-NP I-NP O	villeneuve	release	his first album
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8613	The launch	was held at	his caf� �	0	2	2	5	5	8	0.9595329284648522	The launch was held at his caf� � where he performed two songs in front of a crowd largely composed of news reporters .	DT NN VBD VBN IN PRP$ NN NN WRB PRP VBD CD NNS IN NN IN DT NN RB VBN IN NN NNS .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP O	the launch	hold at	his caf� �
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8613	he	performed two songs in	front of a crowd	9	10	10	14	14	18	0.35588687739228414	The launch was held at his caf� � where he performed two songs in front of a crowd largely composed of news reporters .	DT NN VBD VBN IN PRP$ NN NN WRB PRP VBD CD NNS IN NN IN DT NN RB VBN IN NN NNS .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP O	he	perform two song in	front of a crowd
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8614	he	released	the following statement	8	9	9	10	10	13	0.028744120261451424	When asked about his expectations on the album he released the following statement : " I hope the album makes a great success .	WRB VBN IN PRP$ NNS IN DT NN PRP VBD DT JJ NN : `` PRP VBP DT NN VBZ DT JJ NN .	B-ADVP B-VP B-PP B-NP I-NP B-PP B-NP I-NP B-NP B-VP B-NP I-NP I-NP O O B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP O	he	release	the following statement
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8614	I	hope	the album	15	16	16	17	17	19	3.0662289579952076E-4	When asked about his expectations on the album he released the following statement : " I hope the album makes a great success .	WRB VBN IN PRP$ NNS IN DT NN PRP VBD DT JJ NN : `` PRP VBP DT NN VBZ DT JJ NN .	B-ADVP B-VP B-PP B-NP I-NP B-PP B-NP I-NP B-NP B-VP B-NP I-NP I-NP O O B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP O	i	hope	the album
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8614	the album	makes	a great success	17	19	19	20	20	23	0.24389525026466552	When asked about his expectations on the album he released the following statement : " I hope the album makes a great success .	WRB VBN IN PRP$ NNS IN DT NN PRP VBD DT JJ NN : `` PRP VBP DT NN VBZ DT JJ NN .	B-ADVP B-VP B-PP B-NP I-NP B-PP B-NP I-NP B-NP B-VP B-NP I-NP I-NP O O B-NP B-VP B-NP I-NP B-VP B-NP I-NP I-NP O	the album	make	a great success
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8615	I	would never do	something	0	1	1	4	4	5	0.012889150325969847	I would never do something hoping to get criticized . "	PRP MD RB VB NN VBG TO VB VBN . ''	B-NP B-VP I-VP I-VP B-NP B-VP I-VP I-VP I-VP O O	i	do	something
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8616	His new record	had very	low sales	0	3	3	5	5	7	0.8415747986561536	His new record had very low sales ; as of March 9 , 2007 , only 233 copies were sold in the entire province of Quebec and about 30 outside of Quebec and Canada – excluding digital sales .	PRP$ JJ NN VBD RB JJ NNS : IN IN NNP CD , CD , RB CD NNS VBD VBN IN DT JJ NN IN NNP CC IN CD JJ IN NNP CC NNP , VBG JJ NNS .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-PP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-NP I-NP O	his new record	have	low sales
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8616	only 233 copies	were sold in	the entire province of Quebec	15	18	18	21	21	26	0.9439209017745721	His new record had very low sales ; as of March 9 , 2007 , only 233 copies were sold in the entire province of Quebec and about 30 outside of Quebec and Canada – excluding digital sales .	PRP$ JJ NN VBD RB JJ NNS : IN IN NNP CD , CD , RB CD NNS VBD VBN IN DT JJ NN IN NNP CC IN CD JJ IN NNP CC NNP , VBG JJ NNS .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-PP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-NP I-NP O	only # copies	sell in	the entire province of quebec
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8617	he	had sold only	836 CDs	18	19	19	22	22	24	0.08101906746367535	On December 31 , 2007 , Infoman 2007 , a satirical end-of-year review on Radio-Canada , announced that he had sold only 836 CDs in North America .	IN NNP CD , CD , NNP CD , DT JJ JJ NN IN NNP , VBD IN PRP VBD VBN RB CD NNS IN NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP I-NP O B-NP I-NP I-NP I-NP B-PP B-NP O B-VP B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP O	he	sell	# cds
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8618	Jacques Villeneuve	has appeared in	various TV commercials	0	2	2	5	5	8	0.8824202423398195	Jacques Villeneuve has appeared in various TV commercials for Honda when he was driving for the BAR team .	NNP NNP VBZ VBN IN JJ NN NNS IN NNP WRB PRP VBD VBG IN DT NNP NN .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-PP B-NP B-ADVP B-NP B-VP I-VP B-PP B-NP I-NP I-NP O	jacques villeneuve	appear in	various tv commercials
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8618	he	was driving for	the BAR team	11	12	12	15	15	18	0.63418889991662	Jacques Villeneuve has appeared in various TV commercials for Honda when he was driving for the BAR team .	NNP NNP VBZ VBN IN JJ NN NNS IN NNP WRB PRP VBD VBG IN DT NNP NN .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP B-PP B-NP B-ADVP B-NP B-VP I-VP B-PP B-NP I-NP I-NP O	he	drive for	the bar team
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8619	he	appeared in	television campaign	10	11	11	13	13	15	0.11528677065823267	In March 2006 , when driving for BMW Sauber , he appeared in television campaign for Intel 's Centrino laptop campaign , in which he touts the benefits of using Intel Centrino Duo Mobile Technology .	IN NNP CD , WRB VBG IN NNP NNP , PRP VBD IN NN NN IN NNP POS NNP NN NN , IN WDT PRP VBZ DT NNS IN VBG NNP NNP NNP NNP NNP .	B-PP B-NP I-NP O B-ADVP B-VP B-PP B-NP I-NP O B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP B-NP I-NP B-PP B-VP B-NP I-NP I-NP I-NP I-NP O	he	appear in	television campaign
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8619	he	touts	the benefits	24	25	25	26	26	28	0.016329563799482312	In March 2006 , when driving for BMW Sauber , he appeared in television campaign for Intel 's Centrino laptop campaign , in which he touts the benefits of using Intel Centrino Duo Mobile Technology .	IN NNP CD , WRB VBG IN NNP NNP , PRP VBD IN NN NN IN NNP POS NNP NN NN , IN WDT PRP VBZ DT NNS IN VBG NNP NNP NNP NNP NNP .	B-PP B-NP I-NP O B-ADVP B-VP B-PP B-NP I-NP O B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP B-NP I-NP B-PP B-VP B-NP I-NP I-NP I-NP I-NP O	he	tout	the benefits
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8620	Villeneuve	also appeared in	a Canadian commercial	0	1	1	4	4	7	0.7401894077790734	Villeneuve also appeared in a Canadian commercial alongside Olympic gold medal-winning sprinter and countryman Donovan Bailey shortly after winning his 1997 F1 World Driver 's title .	NNP RB VBD IN DT JJ NN IN NNP NN NN NN CC NN NNP NNP RB IN VBG PRP$ CD NNP NNP NNP POS NN .	B-NP B-ADVP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP B-ADVP B-PP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O	villeneuve	appear in	a canadian commercial
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8621	The ad	proclaimed	Canada	0	2	2	3	3	4	0.10438223105889823	The ad proclaimed Canada to be the "fastest nation on earth . "	DT NN VBD NNP TO VB DT JJS NN IN NN . ''	B-NP I-NP B-VP B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP O O	the ad	proclaim	canada
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8622	Villeneuve	appeared in	a Volkswagen advert	13	14	14	16	16	19	0.6059241336356725	In 1997 , following his win of the Formula One World Championship , Villeneuve appeared in a Volkswagen advert on Quebec television .	IN CD , VBG PRP$ VBP IN DT NNP CD NNP NNP , NNP VBD IN DT NN NN IN NNP NN .	B-PP B-NP O B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O	villeneuve	appear in	a volkswagen advert
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8623	Villeneuve	was seen driving	a VW	0	1	1	4	4	6	0.9578635976373596	Villeneuve was seen driving a VW before stopping and saying at the camera that he has nothing against German guys ... much less for the "allemandes " , referring to the vehicle and German girls—a reference to his rivalry with Michael Schumacher and for the incident at the 1997 European Grand Prix .	NNP VBD VBN VBG DT NNP IN VBG CC VBG IN DT NN IN PRP VBZ NN IN JJ NNS : RB RBR IN DT NNS `` , VBG TO DT NN CC JJ NN NN TO PRP$ NN IN NNP NNP CC IN DT NN IN DT CD JJ NNP NNP .	B-NP B-VP I-VP I-VP B-NP I-NP B-PP B-VP I-VP I-VP B-PP B-NP I-NP B-SBAR B-NP B-VP B-NP B-PP B-NP I-NP O B-ADVP B-ADVP B-PP B-NP I-NP I-NP O B-PP B-PP B-NP I-NP O B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	villeneuve	see drive	a vw
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8623	he	has nothing against	German guys	14	15	15	18	18	20	0.20248374194484348	Villeneuve was seen driving a VW before stopping and saying at the camera that he has nothing against German guys ... much less for the "allemandes " , referring to the vehicle and German girls—a reference to his rivalry with Michael Schumacher and for the incident at the 1997 European Grand Prix .	NNP VBD VBN VBG DT NNP IN VBG CC VBG IN DT NN IN PRP VBZ NN IN JJ NNS : RB RBR IN DT NNS `` , VBG TO DT NN CC JJ NN NN TO PRP$ NN IN NNP NNP CC IN DT NN IN DT CD JJ NNP NNP .	B-NP B-VP I-VP I-VP B-NP I-NP B-PP B-VP I-VP I-VP B-PP B-NP I-NP B-SBAR B-NP B-VP B-NP B-PP B-NP I-NP O B-ADVP B-ADVP B-PP B-NP I-NP I-NP O B-PP B-PP B-NP I-NP O B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	he	have nothing against	german guys
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Villeneuve.txt	8624	Villeneuve	also appeared briefly in	the 2001 Sylvester Stallone action movie	0	1	1	5	5	11	0.7029507820185817	Villeneuve also appeared briefly in the 2001 Sylvester Stallone action movie Driven as a race car driver .	NNP RB VBD NN IN DT CD NNP NNP NN NN VBN IN DT NN NN NN .	B-NP B-ADVP B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O	villeneuve	appear briefly in	the # sylvester stallone action movie
